# f1_exp_040_090_PG_1979SZ06.dat
#
# Z = 40, A = 90
# No. of entries: 15
# Col 1: photon energy E in MeV
# Col 2: bin width dE in MeV
# Col 3: dipole strength f1 in MeV^-3 
# Col 4: uncertainty df1 in MeV^-3
# Format: 2f10.3, 2e12.3
# Author: M. Krticka from Szeflinska et al, Nucl Phys A323, 253 (1979)
#    E         dE       f1           df1 
    11.100     0.600   0.115E-06   0.230E-08
     9.338     0.600   0.735E-07   0.230E-08
     8.913     0.600   0.571E-07   0.210E-08
     8.352     0.600   0.440E-07   0.370E-08
     8.019     0.600   0.638E-07   0.115E-07
     7.792     0.600   0.413E-07   0.260E-08
     7.258     0.600   0.335E-07   0.350E-08
     6.974     0.600   0.420E-07   0.610E-08
     6.867     0.600   0.559E-07   0.310E-08
     6.676     0.600   0.266E-07   0.640E-08
     6.419     0.600   0.247E-07   0.360E-08
     6.108     0.600   0.208E-07   0.690E-08
     6.005     0.600   0.215E-07   0.240E-08
     5.992     0.600   0.270E-07   0.670E-08
     5.913     0.600   0.225E-07   0.250E-08
