5.257 0.105E-06 0.5E-07
5.264 0.122E-06 0.5E-07
5.293 0.722E-07 0.5E-07
5.309 0.807E-07 0.5E-07
5.316 0.751E-07 0.5E-07
5.324 0.480E-07 0.5E-07
5.336 0.954E-07 0.5E-07
5.352 0.946E-07 0.5E-07
5.370 0.520E-07 0.5E-07
5.430 0.905E-07 0.5E-07
5.453 0.158E-06 0.5E-07
5.464 0.839E-07 0.5E-07
5.480 0.111E-06 0.5E-07
5.502 0.126E-06 0.5E-07
5.523 0.108E-06 0.5E-07
5.541 0.132E-06 0.5E-07
5.549 0.118E-06 0.5E-07
5.557 0.127E-06 0.5E-07
5.578 0.102E-06 0.5E-07
5.599 0.101E-06 0.5E-07
5.614 0.158E-06 0.5E-07
5.653 0.142E-06 0.5E-07
5.661 0.100E-06 0.5E-07
5.694 0.180E-06 0.5E-07
5.719 0.775E-07 0.5E-07
5.724 0.972E-07 0.5E-07
5.740 0.136E-06 0.5E-07
5.749 0.679E-07 0.5E-07
5.796 0.154E-06 0.5E-07
5.854 0.136E-06 0.5E-07
5.913 0.725E-07 0.5E-07
5.923 0.669E-07 0.5E-07
5.939 0.134E-06 0.5E-07
5.991 0.124E-06 0.5E-07
6.005 0.109E-06 0.5E-07
6.070 0.862E-07 0.5E-07
6.076 0.139E-06 0.5E-07
6.100 0.137E-06 0.5E-07
6.121 0.102E-06 0.5E-07
6.128 0.745E-07 0.5E-07
6.246 0.119E-06 0.5E-07
6.319 0.140E-06 0.5E-07
6.520 0.132E-06 0.5E-07
6.562 0.174E-06 0.5E-07
6.788 0.130E-06 0.5E-07
7.345 0.224E-06 0.5E-07
7.568 0.205E-06 0.5E-07
7.923 0.215E-06 0.5E-07
4.000 0.542E-07 0.5E-07
4.100 0.485E-07 0.5E-07
4.200 0.233E-07 0.5E-07
4.300 0.343E-07 0.5E-07
4.400 0.907E-07 0.5E-07
4.500 0.101E-06 0.5E-07
4.600 0.816E-07 0.5E-07
4.700 0.901E-07 0.5E-07
4.800 0.135E-06 0.5E-07
4.900 0.167E-06 0.5E-07
5.000 0.220E-06 0.5E-07
5.100 0.253E-06 0.5E-07
5.200 0.303E-06 0.5E-07
5.300 0.332E-06 0.5E-07
5.400 0.375E-06 0.5E-07
5.500 0.392E-06 0.5E-07
5.600 0.407E-06 0.5E-07
5.700 0.404E-06 0.5E-07
5.800 0.389E-06 0.5E-07
5.900 0.376E-06 0.5E-07
6.000 0.358E-06 0.5E-07
6.100 0.339E-06 0.5E-07
6.200 0.308E-06 0.5E-07
6.300 0.289E-06 0.5E-07
6.400 0.268E-06 0.5E-07
6.500 0.253E-06 0.5E-07
6.600 0.230E-06 0.5E-07
6.700 0.235E-06 0.5E-07
6.800 0.274E-06 0.5E-07
6.900 0.280E-06 0.5E-07
7.000 0.263E-06 0.5E-07
7.100 0.273E-06 0.5E-07
7.200 0.324E-06 0.5E-07
7.300 0.347E-06 0.5E-07
7.400 0.369E-06 0.5E-07
7.500 0.372E-06 0.5E-07
7.600 0.366E-06 0.5E-07
7.700 0.372E-06 0.5E-07
7.800 0.402E-06 0.5E-07
7.900 0.366E-06 0.5E-07
8.000 0.237E-06 0.5E-07
8.100 0.173E-06 0.5E-07
8.200 0.112E-06 0.5E-07
8.300 0.909E-07 0.5E-07
8.400 0.719E-07 0.5E-07
2.029 0.112E-07 0.5E-07
2.156 0.117E-07 0.5E-07
2.283 0.112E-07 0.5E-07
2.409 0.110E-07 0.5E-07
2.536 0.119E-07 0.5E-07
2.663 0.126E-07 0.5E-07
2.790 0.140E-07 0.5E-07
2.917 0.168E-07 0.5E-07
3.043 0.178E-07 0.5E-07
3.170 0.189E-07 0.5E-07
3.297 0.207E-07 0.5E-07
3.424 0.214E-07 0.5E-07
3.551 0.236E-07 0.5E-07
3.677 0.261E-07 0.5E-07
3.804 0.280E-07 0.5E-07
3.931 0.296E-07 0.5E-07
4.058 0.333E-07 0.5E-07
4.185 0.373E-07 0.5E-07
4.311 0.444E-07 0.5E-07
4.438 0.512E-07 0.5E-07
4.565 0.560E-07 0.5E-07
4.692 0.677E-07 0.5E-07
4.819 0.754E-07 0.5E-07
4.945 0.888E-07 0.5E-07
5.072 0.102E-06 0.5E-07
5.199 0.115E-06 0.5E-07
5.326 0.130E-06 0.5E-07
5.453 0.137E-06 0.5E-07
5.579 0.147E-06 0.5E-07
5.706 0.152E-06 0.5E-07
5.833 0.158E-06 0.5E-07
5.960 0.162E-06 0.5E-07
6.087 0.170E-06 0.5E-07
6.213 0.191E-06 0.5E-07
6.340 0.201E-06 0.5E-07
6.467 0.211E-06 0.5E-07
6.594 0.231E-06 0.5E-07
6.721 0.254E-06 0.5E-07
