6.623 0.436E-07 0.5E-07
6.418 0.117E-07 0.5E-07
6.536 0.224E-07 0.5E-07
6.885 0.102E-07 0.5E-07
7.133 0.115E-07 0.5E-07
7.212 0.890E-08 0.5E-07
7.277 0.860E-08 0.5E-07
7.855 0.950E-08 0.5E-07
7.910 0.940E-08 0.5E-07
4.100 0.148E-07 0.5E-07
4.300 0.403E-07 0.5E-07
4.500 0.347E-07 0.5E-07
4.700 0.184E-07 0.5E-07
4.900 0.336E-07 0.5E-07
5.100 0.374E-07 0.5E-07
5.300 0.376E-07 0.5E-07
5.500 0.489E-07 0.5E-07
5.700 0.685E-07 0.5E-07
5.900 0.603E-07 0.5E-07
6.100 0.697E-07 0.5E-07
6.300 0.688E-07 0.5E-07
6.500 0.894E-07 0.5E-07
6.700 0.725E-07 0.5E-07
6.900 0.691E-07 0.5E-07
7.100 0.831E-07 0.5E-07
7.300 0.737E-07 0.5E-07
7.500 0.717E-07 0.5E-07
7.700 0.845E-07 0.5E-07
7.900 0.692E-07 0.5E-07
8.100 0.771E-07 0.5E-07
8.300 0.773E-07 0.5E-07
8.500 0.806E-07 0.5E-07
1.354 0.669E-08 0.5E-07
1.594 0.871E-08 0.5E-07
1.834 0.734E-08 0.5E-07
2.074 0.720E-08 0.5E-07
2.314 0.676E-08 0.5E-07
2.554 0.559E-08 0.5E-07
2.794 0.570E-08 0.5E-07
3.034 0.601E-08 0.5E-07
3.274 0.607E-08 0.5E-07
3.514 0.691E-08 0.5E-07
3.754 0.715E-08 0.5E-07
3.994 0.723E-08 0.5E-07
4.234 0.744E-08 0.5E-07
4.474 0.896E-08 0.5E-07
4.714 0.896E-08 0.5E-07
4.954 0.109E-07 0.5E-07
5.194 0.111E-07 0.5E-07
5.434 0.955E-08 0.5E-07
5.674 0.106E-07 0.5E-07
5.914 0.153E-07 0.5E-07
6.154 0.215E-07 0.5E-07
6.394 0.157E-07 0.5E-07
6.634 0.236E-07 0.5E-07
6.874 0.250E-07 0.5E-07
7.114 0.291E-07 0.5E-07
7.354 0.355E-07 0.5E-07
7.594 0.251E-07 0.5E-07
7.834 0.452E-07 0.5E-07
8.074 0.533E-07 0.5E-07
8.314 0.155E-07 0.5E-07
8.554 0.752E-07 0.5E-07
8.794 0.107E-06 0.5E-07
1.354 8.364e-09 0.5E-07
1.594 1.125e-08 0.5E-07
1.834 9.802e-09 0.5E-07
2.074 9.932e-09 0.5E-07
2.314 9.642e-09 0.5E-07
2.554 8.241e-09 0.5E-07
2.794 8.682e-09 0.5E-07
3.034 9.469e-09 0.5E-07
3.274 9.884e-09 0.5E-07
3.514 1.162e-08 0.5E-07
3.754 1.243e-08 0.5E-07
3.994 1.300e-08 0.5E-07
4.234 1.382e-08 0.5E-07
4.474 1.721e-08 0.5E-07
4.714 1.778e-08 0.5E-07
4.954 2.243e-08 0.5E-07
5.194 2.350e-08 0.5E-07
5.434 2.092e-08 0.5E-07
5.674 2.399e-08 0.5E-07
5.914 3.575e-08 0.5E-07
6.154 5.205e-08 0.5E-07
6.394 3.916e-08 0.5E-07
6.634 6.097e-08 0.5E-07
6.874 6.693e-08 0.5E-07
7.114 8.036e-08 0.5E-07
7.354 1.015e-07 0.5E-07
7.594 7.415e-08 0.5E-07
7.834 1.378e-07 0.5E-07
8.074 1.680e-07 0.5E-07
8.314 5.037e-08 0.5E-07
8.554 2.533e-07 0.5E-07
8.794 3.730e-07 0.5E-07
8.900 0.146E-06 0.5E-07
9.000 0.143E-06 0.5E-07
9.100 0.145E-06 0.5E-07
9.200 0.149E-06 0.5E-07
9.300 0.157E-06 0.5E-07
9.400 0.209E-06 0.5E-07
9.500 0.277E-06 0.5E-07
9.600 0.276E-06 0.5E-07
9.700 0.275E-06 0.5E-07
9.800 0.200E-06 0.5E-07
9.900 0.200E-06 0.5E-07
10.000 0.253E-06 0.5E-07
10.100 0.321E-06 0.5E-07
10.200 0.253E-06 0.5E-07
10.300 0.205E-06 0.5E-07
10.400 0.250E-06 0.5E-07
10.500 0.372E-06 0.5E-07
10.600 0.432E-06 0.5E-07
10.700 0.426E-06 0.5E-07
10.800 0.370E-06 0.5E-07
10.900 0.257E-06 0.5E-07
11.000 0.296E-06 0.5E-07
11.100 0.288E-06 0.5E-07
11.200 0.352E-06 0.5E-07
11.300 0.349E-06 0.5E-07
11.400 0.364E-06 0.5E-07
11.500 0.453E-06 0.5E-07
11.600 0.574E-06 0.5E-07
11.700 0.506E-06 0.5E-07
11.800 0.449E-06 0.5E-07
11.900 0.393E-06 0.5E-07
12.000 0.445E-06 0.5E-07
12.100 0.541E-06 0.5E-07
12.200 0.539E-06 0.5E-07
12.300 0.638E-06 0.5E-07
12.400 0.637E-06 0.5E-07
12.500 0.640E-06 0.5E-07
12.600 0.688E-06 0.5E-07
12.700 0.785E-06 0.5E-07
12.800 0.773E-06 0.5E-07
12.900 0.713E-06 0.5E-07
13.000 0.807E-06 0.5E-07
13.100 0.101E-05 0.5E-07
13.200 0.105E-05 0.5E-07
13.300 0.848E-06 0.5E-07
13.400 0.796E-06 0.5E-07
13.500 0.790E-06 0.5E-07
13.600 0.829E-06 0.5E-07
13.700 0.918E-06 0.5E-07
13.800 0.101E-05 0.5E-07
13.900 0.108E-05 0.5E-07
14.000 0.991E-06 0.5E-07
14.100 0.886E-06 0.5E-07
14.200 0.935E-06 0.5E-07
14.300 0.106E-05 0.5E-07
14.400 0.114E-05 0.5E-07
14.500 0.123E-05 0.5E-07
14.600 0.126E-05 0.5E-07
14.700 0.116E-05 0.5E-07
14.800 0.112E-05 0.5E-07
14.900 0.114E-05 0.5E-07
15.000 0.123E-05 0.5E-07
15.100 0.122E-05 0.5E-07
15.200 0.117E-05 0.5E-07
15.300 0.113E-05 0.5E-07
15.400 0.115E-05 0.5E-07
15.500 0.123E-05 0.5E-07
15.600 0.131E-05 0.5E-07
15.700 0.141E-05 0.5E-07
15.800 0.145E-05 0.5E-07
15.900 0.137E-05 0.5E-07
16.000 0.131E-05 0.5E-07
16.100 0.126E-05 0.5E-07
16.200 0.103E-05 0.5E-07
16.300 0.106E-05 0.5E-07
16.400 0.112E-05 0.5E-07
16.500 0.114E-05 0.5E-07
16.600 0.122E-05 0.5E-07
16.700 0.118E-05 0.5E-07
16.800 0.110E-05 0.5E-07
17.100 0.862E-06 0.5E-07
17.400 0.713E-06 0.5E-07
17.600 0.665E-06 0.5E-07
17.700 0.632E-06 0.5E-07
17.800 0.575E-06 0.5E-07
17.900 0.620E-06 0.5E-07
18.000 0.660E-06 0.5E-07
18.100 0.719E-06 0.5E-07
18.200 0.710E-06 0.5E-07
18.700 0.453E-06 0.5E-07
18.800 0.438E-06 0.5E-07
18.900 0.447E-06 0.5E-07
19.000 0.457E-06 0.5E-07
19.100 0.446E-06 0.5E-07
19.200 0.452E-06 0.5E-07
19.400 0.402E-06 0.5E-07
19.600 0.389E-06 0.5E-07
19.700 0.301E-06 0.5E-07
19.800 0.285E-06 0.5E-07
19.900 0.295E-06 0.5E-07
20.000 0.291E-06 0.5E-07
20.100 0.276E-06 0.5E-07
20.200 0.279E-06 0.5E-07
20.300 0.291E-06 0.5E-07
20.400 0.308E-06 0.5E-07
20.500 0.327E-06 0.5E-07
20.600 0.325E-06 0.5E-07
20.700 0.323E-06 0.5E-07
20.800 0.334E-06 0.5E-07
20.900 0.311E-06 0.5E-07
21.000 0.285E-06 0.5E-07
21.100 0.274E-06 0.5E-07
21.200 0.276E-06 0.5E-07
21.300 0.271E-06 0.5E-07
21.400 0.263E-06 0.5E-07
21.500 0.267E-06 0.5E-07
21.600 0.273E-06 0.5E-07
21.700 0.273E-06 0.5E-07
21.800 0.249E-06 0.5E-07
21.900 0.224E-06 0.5E-07
22.000 0.224E-06 0.5E-07
22.100 0.235E-06 0.5E-07
22.200 0.241E-06 0.5E-07
22.300 0.249E-06 0.5E-07
22.400 0.237E-06 0.5E-07
22.500 0.231E-06 0.5E-07
22.600 0.200E-06 0.5E-07
22.700 0.191E-06 0.5E-07
22.800 0.209E-06 0.5E-07
22.900 0.218E-06 0.5E-07
23.000 0.203E-06 0.5E-07
23.100 0.173E-06 0.5E-07
23.200 0.173E-06 0.5E-07
23.300 0.187E-06 0.5E-07
23.400 0.207E-06 0.5E-07
23.600 0.237E-06 0.5E-07
23.700 0.235E-06 0.5E-07
23.800 0.219E-06 0.5E-07
23.900 0.236E-06 0.5E-07
24.300 0.254E-06 0.5E-07
24.400 0.223E-06 0.5E-07
24.500 0.210E-06 0.5E-07
24.600 0.219E-06 0.5E-07
24.700 0.237E-06 0.5E-07
24.800 0.243E-06 0.5E-07
25.000 0.191E-06 0.5E-07
25.200 0.211E-06 0.5E-07
25.300 0.219E-06 0.5E-07
25.400 0.205E-06 0.5E-07
25.600 0.155E-06 0.5E-07
25.700 0.135E-06 0.5E-07
25.800 0.137E-06 0.5E-07
25.900 0.152E-06 0.5E-07
26.000 0.141E-06 0.5E-07
26.300 0.907E-07 0.5E-07
26.400 0.986E-07 0.5E-07
26.500 0.998E-07 0.5E-07
26.600 0.108E-06 0.5E-07
26.700 0.123E-06 0.5E-07
8.870 0.265E-06 0.5E-07
9.140 0.474E-07 0.5E-07
9.410 0.132E-06 0.5E-07
9.680 0.289E-06 0.5E-07
9.950 0.113E-06 0.5E-07
10.220 0.206E-06 0.5E-07
10.500 0.281E-06 0.5E-07
10.770 0.342E-06 0.5E-07
11.040 0.302E-06 0.5E-07
11.310 0.336E-06 0.5E-07
