5.300 0.152E-06 0.5E-07
5.400 0.166E-06 0.5E-07
5.500 0.180E-06 0.5E-07
5.600 0.205E-06 0.5E-07
5.700 0.202E-06 0.5E-07
5.800 0.207E-06 0.5E-07
5.900 0.231E-06 0.5E-07
6.000 0.242E-06 0.5E-07
6.100 0.270E-06 0.5E-07
6.200 0.295E-06 0.5E-07
6.300 0.356E-06 0.5E-07
6.400 0.461E-06 0.5E-07
6.500 0.429E-06 0.5E-07
6.600 0.360E-06 0.5E-07
6.700 0.279E-06 0.5E-07
6.800 0.305E-06 0.5E-07
6.900 0.252E-06 0.5E-07
7.000 0.232E-06 0.5E-07
7.100 0.195E-06 0.5E-07
7.200 0.167E-06 0.5E-07
7.300 0.162E-06 0.5E-07
7.400 0.151E-06 0.5E-07
7.500 0.142E-06 0.5E-07
7.600 0.139E-06 0.5E-07
7.700 0.102E-06 0.5E-07
7.800 0.930E-07 0.5E-07
7.900 0.961E-07 0.5E-07
8.000 0.936E-07 0.5E-07
8.100 0.792E-07 0.5E-07
8.200 0.747E-07 0.5E-07
8.300 0.738E-07 0.5E-07
8.400 0.665E-07 0.5E-07
8.500 0.656E-07 0.5E-07
8.600 0.764E-07 0.5E-07
8.700 0.595E-07 0.5E-07
8.800 0.585E-07 0.5E-07
5.300 0.427E-07 0.5E-07
5.400 0.672E-07 0.5E-07
5.500 0.926E-07 0.5E-07
5.600 0.133E-06 0.5E-07
5.700 0.135E-06 0.5E-07
5.800 0.150E-06 0.5E-07
5.900 0.190E-06 0.5E-07
6.000 0.197E-06 0.5E-07
6.100 0.210E-06 0.5E-07
6.200 0.221E-06 0.5E-07
6.300 0.252E-06 0.5E-07
6.400 0.305E-06 0.5E-07
6.500 0.276E-06 0.5E-07
6.600 0.227E-06 0.5E-07
6.700 0.175E-06 0.5E-07
6.800 0.182E-06 0.5E-07
6.900 0.148E-06 0.5E-07
7.000 0.133E-06 0.5E-07
7.100 0.110E-06 0.5E-07
7.200 0.924E-07 0.5E-07
7.300 0.875E-07 0.5E-07
7.400 0.795E-07 0.5E-07
7.500 0.731E-07 0.5E-07
7.600 0.693E-07 0.5E-07
7.700 0.506E-07 0.5E-07
7.800 0.454E-07 0.5E-07
7.900 0.457E-07 0.5E-07
8.000 0.434E-07 0.5E-07
8.100 0.362E-07 0.5E-07
8.200 0.336E-07 0.5E-07
8.300 0.324E-07 0.5E-07
8.400 0.288E-07 0.5E-07
8.500 0.279E-07 0.5E-07
8.600 0.312E-07 0.5E-07
8.700 0.238E-07 0.5E-07
8.800 0.224E-07 0.5E-07
5.300 0.174E-06 0.5E-07
5.400 0.184E-06 0.5E-07
5.500 0.194E-06 0.5E-07
5.600 0.213E-06 0.5E-07
5.700 0.210E-06 0.5E-07
5.800 0.214E-06 0.5E-07
5.900 0.248E-06 0.5E-07
6.000 0.272E-06 0.5E-07
6.100 0.322E-06 0.5E-07
6.200 0.369E-06 0.5E-07
6.300 0.473E-06 0.5E-07
6.400 0.649E-06 0.5E-07
6.500 0.615E-06 0.5E-07
6.600 0.520E-06 0.5E-07
6.700 0.403E-06 0.5E-07
6.800 0.453E-06 0.5E-07
6.900 0.377E-06 0.5E-07
7.000 0.352E-06 0.5E-07
7.100 0.298E-06 0.5E-07
7.200 0.256E-06 0.5E-07
7.300 0.253E-06 0.5E-07
7.400 0.239E-06 0.5E-07
7.500 0.228E-06 0.5E-07
7.600 0.227E-06 0.5E-07
7.700 0.165E-06 0.5E-07
7.800 0.152E-06 0.5E-07
7.900 0.160E-06 0.5E-07
8.000 0.158E-06 0.5E-07
8.100 0.134E-06 0.5E-07
8.200 0.127E-06 0.5E-07
8.300 0.127E-06 0.5E-07
