# fe1_exp_042_094_photoneut_2019Ban.dat                  
#
# Z = 42, A = 94
# No. of entries:   15
# Col 1: photon energy E in MeV
# Col 2: bin width dE in MeV
# Col 3: dipole strength f1 in MeV^-3
# Col 4: uncertainty df1 in MeV^-3
# Format: 2f10.3, 2e13.3
# Author:    (A.Banu, E.G.Meekins, J.A.Silano, H.J.Karwowski)       (Phys.Rev.C 99, 025802,2019)                                                                 
#    E         dE       f1           df1
     9.850     0.170    0.553E-07    0.299E-08
     9.950     0.160    0.683E-07    0.366E-08
    10.000     0.190    0.732E-07    0.399E-08
    10.200     0.170    0.860E-07    0.468E-08
    10.500     0.170    0.972E-07    0.520E-08
    10.800     0.170    0.105E-06    0.562E-08
    11.000     0.170    0.115E-06    0.615E-08
    11.500     0.240    0.132E-06    0.709E-08
    11.650     0.250    0.139E-06    0.752E-08
    11.800     0.220    0.152E-06    0.816E-08
    11.950     0.230    0.164E-06    0.886E-08
    12.250     0.220    0.171E-06    0.920E-08
    12.500     0.230    0.193E-06    0.104E-07
    12.800     0.230    0.219E-06    0.118E-07
    13.500     0.240    0.313E-06    0.168E-07
