# f1_exp_073_181_OM_dd_15_high.dat                                              
#                                                                               
# Z = 73, A = 181                                                               
# No. of entries: 35                                                            
# Col 1: photon energy E in MeV                                                 
# Col 2: bin width dE in MeV                                                    
# Col 3: dipole strength f1 in MeV^-3                                           
# Col 4: uncertainty df1 in MeV^-3                                              
# Format: 2f10.3, 2e12.3                                                        
# Author: K.L. Malatji (iThemba LABS/ Stellenbosch University)    #    E        
     1.596	    0.128    2.652E-08    7.703E-10                                  
     1.724     0.128    0.289E-07    0.641E-09
     1.852     0.128    0.269E-07    0.758E-09
     1.980     0.128    0.299E-07    0.724E-09
     2.108     0.128    0.348E-07    0.736E-09
     2.236     0.128    0.359E-07    0.101E-08
     2.364     0.128    0.355E-07    0.853E-09
     2.492     0.128    0.381E-07    0.116E-08
     2.620     0.128    0.405E-07    0.112E-08
     2.748     0.128    0.434E-07    0.128E-08
     2.876     0.128    0.485E-07    0.118E-08
     3.004     0.128    0.522E-07    0.143E-08
     3.132     0.128    0.538E-07    0.166E-08
     3.260     0.128    0.527E-07    0.190E-08
     3.388     0.128    0.602E-07    0.215E-08
     3.516     0.128    0.693E-07    0.244E-08
     3.644     0.128    0.793E-07    0.280E-08
     3.772     0.128    0.889E-07    0.346E-08
     3.900     0.128    0.970E-07    0.495E-08
     4.028     0.128    0.101E-06    0.522E-08
     4.156     0.128    0.119E-06    0.633E-08
     4.284     0.128    0.133E-06    0.755E-08
     4.412     0.128    0.126E-06    0.809E-08
     4.540     0.128    0.134E-06    0.988E-08
     4.668     0.128    0.145E-06    0.144E-07
     4.796     0.128    0.140E-06    0.146E-07
     4.924     0.128    0.154E-06    0.154E-07
     5.052     0.128    0.148E-06    0.187E-07
     5.180     0.128    0.167E-06    0.291E-07
     5.308     0.128    0.152E-06    0.279E-07
     5.436     0.128    0.232E-06    0.335E-07
     5.564     0.128    0.310E-06    0.525E-07
     5.692     0.128    0.347E-06    0.536E-07
     5.820     0.128    0.347E-06    0.962E-07
     5.948     0.128    0.186E-06    0.197E-06
