# f1_exp_026_057_OM_3he_2004.dat                                                
#                                                                               
# Z = 26, A = 57                                                                
# No. of entries: 29                                                            
# Col 1: photon energy E in MeV                                                 
# Col 2: bin width dE in MeV                                                    
# Col 3: dipole strength f1 in MeV^-3                                           
# Col 4: uncertainty df1 in MeV^-3                                              
# Format: 2f10.3, 2e12.3                                                        
# Author: A. Voinov et al., Phys. Rev. Lett. 93, 142504 (2004)                  
#    E         dE       f1           df1                                        
     0.965     0.239    0.911E-07    0.117E-07
     1.204     0.239    0.616E-07    0.508E-08
     1.442     0.239    0.483E-07    0.371E-08
     1.680     0.239    0.317E-07    0.273E-08
     1.919     0.239    0.231E-07    0.206E-08
     2.157     0.239    0.158E-07    0.165E-08
     2.395     0.239    0.165E-07    0.132E-08
     2.634     0.239    0.143E-07    0.107E-08
     2.872     0.239    0.102E-07    0.945E-09
     3.110     0.239    0.143E-07    0.817E-09
     3.349     0.239    0.110E-07    0.793E-09
     3.587     0.239    0.109E-07    0.760E-09
     3.825     0.239    0.112E-07    0.685E-09
     4.064     0.239    0.964E-08    0.630E-09
     4.302     0.239    0.865E-08    0.787E-09
     4.540     0.239    0.749E-08    0.677E-09
     4.779     0.239    0.866E-08    0.843E-09
     5.017     0.239    0.975E-08    0.909E-09
     5.255     0.239    0.116E-07    0.125E-08
     5.494     0.239    0.113E-07    0.139E-08
     5.732     0.239    0.114E-07    0.124E-08
     5.970     0.239    0.120E-07    0.161E-08
     6.209     0.239    0.139E-07    0.170E-08
     6.447     0.239    0.120E-07    0.181E-08
     6.685     0.239    0.114E-07    0.187E-08
     6.924     0.239    0.142E-07    0.221E-08
     7.162     0.239    0.127E-07    0.270E-08
     7.400     0.239    0.144E-07    0.330E-08
     7.638     0.239    0.171E-07    0.444E-08
