# f1_exp_070_172_OM_a.dat                                                       
#                                                                               
# Z = 70, A = 172                                                               
# No. of entries: 68                                                            
# Col 1: photon energy E in MeV                                                 
# Col 2: bin width dE in MeV                                                    
# Col 3: dipole strength f1 in MeV^-3                                           
# Col 4: uncertainty df1 in MeV^-3                                              
# Format: 2f10.3, 2e12.3                                                        
# Author: U. Agvaanluvsan et al., Phys. Rev. C 70, 054611 (2004)                
#    E         dE       f1           df1                                        
     1.000     0.100    0.502E-09    0.517E-08
     1.100     0.100    0.741E-09    0.457E-08
     1.200     0.100    0.319E-08    0.294E-08
     1.300     0.100    0.116E-07    0.142E-08
     1.400     0.100    0.134E-07    0.135E-08
     1.500     0.100    0.149E-07    0.126E-08
     1.600     0.100    0.161E-07    0.139E-08
     1.700     0.100    0.197E-07    0.142E-08
     1.800     0.100    0.193E-07    0.135E-08
     1.900     0.100    0.181E-07    0.145E-08
     2.000     0.100    0.186E-07    0.143E-08
     2.100     0.100    0.228E-07    0.151E-08
     2.200     0.100    0.248E-07    0.168E-08
     2.300     0.100    0.262E-07    0.168E-08
     2.400     0.100    0.270E-07    0.168E-08
     2.500     0.100    0.300E-07    0.165E-08
     2.600     0.100    0.303E-07    0.164E-08
     2.700     0.100    0.328E-07    0.186E-08
     2.800     0.100    0.332E-07    0.193E-08
     2.900     0.100    0.370E-07    0.219E-08
     3.000     0.100    0.401E-07    0.236E-08
     3.100     0.100    0.408E-07    0.255E-08
     3.200     0.100    0.462E-07    0.254E-08
     3.300     0.100    0.525E-07    0.290E-08
     3.400     0.100    0.540E-07    0.354E-08
     3.500     0.100    0.550E-07    0.328E-08
     3.600     0.100    0.555E-07    0.360E-08
     3.700     0.100    0.526E-07    0.333E-08
     3.800     0.100    0.517E-07    0.350E-08
     3.900     0.100    0.502E-07    0.373E-08
     4.000     0.100    0.540E-07    0.411E-08
     4.100     0.100    0.539E-07    0.478E-08
     4.200     0.100    0.552E-07    0.471E-08
     4.300     0.100    0.517E-07    0.477E-08
     4.400     0.100    0.628E-07    0.675E-08
     4.500     0.100    0.627E-07    0.503E-08
     4.600     0.100    0.691E-07    0.568E-08
     4.700     0.100    0.601E-07    0.612E-08
     4.800     0.100    0.748E-07    0.832E-08
     4.900     0.100    0.717E-07    0.859E-08
     5.000     0.100    0.667E-07    0.817E-08
     5.100     0.100    0.706E-07    0.103E-07
     5.200     0.100    0.784E-07    0.927E-08
     5.300     0.100    0.101E-06    0.136E-07
     5.400     0.100    0.113E-06    0.145E-07
     5.500     0.100    0.128E-06    0.167E-07
     5.600     0.100    0.153E-06    0.172E-07
     5.700     0.100    0.120E-06    0.223E-07
     5.800     0.100    0.134E-06    0.229E-07
     5.900     0.100    0.168E-06    0.252E-07
     6.000     0.100    0.145E-06    0.308E-07
     6.100     0.100    0.195E-06    0.311E-07
     6.200     0.100    0.213E-06    0.372E-07
     6.300     0.100    0.167E-06    0.474E-07
     6.400     0.100    0.233E-06    0.514E-07
     6.500     0.100    0.241E-06    0.713E-07
     6.600     0.100    0.216E-06    0.823E-07
     6.700     0.100    0.252E-06    0.781E-07
     6.800     0.100    0.172E-06    0.103E-06
     6.900     0.100    0.161E-06    0.855E-07
     7.000     0.100    0.303E-06    0.865E-07
     7.100     0.100    0.217E-06    0.105E-06
     7.200     0.100    0.304E-06    0.106E-06
     7.300     0.100    0.716E-06    0.111E-06
     7.400     0.100    0.303E-06    0.835E-07
     7.500     0.100    0.378E-06    0.148E-06
     7.600     0.100    0.838E-06    0.289E-06
     7.700     0.100    0.294E-06    0.327E-06
