# f1_exp_057_139_OM_HFB.dat
#
# Z = 57, A = 139
# No. of entries: 50
# Col 1: photon energy E in MeV
# Col 2: bin width dE in MeV
# Col 3: dipole strength f1 in MeV^-3
# Col 4: uncertainty df1 in MeV^-3
# Format: 2f10.3, 2e12.3
# Author: B. V. Kheswa et al., Phys. Rev. C 95, 045805 (2017)
#    E         dE       f1           df1
     1.733     0.137    5.453E-09    2.069E-10
     1.870     0.137    5.699E-09    2.424E-10
     2.006     0.137    5.441E-09    2.297E-10
     2.143     0.137    5.170E-09    2.008E-10
     2.279     0.137    5.221E-09    2.150E-10
     2.416     0.137    4.904E-09    1.959E-10
     2.553     0.137    5.955E-09    2.109E-10
     2.689     0.137    5.828E-09    2.312E-10
     2.826     0.137    4.128E-09    1.679E-10
     2.962     0.137    3.819E-09    1.644E-10
     3.099     0.137    4.887E-09    2.064E-10
     3.236     0.137    5.714E-09    2.070E-10
     3.372     0.137    5.483E-09    1.971E-10
     3.509     0.137    6.369E-09    2.189E-10
     3.645     0.137    6.822E-09    2.629E-10
     3.782     0.137    6.922E-09    2.281E-10
     3.919     0.137    7.183E-09    2.649E-10
     4.055     0.137    8.086E-09    2.866E-10
     4.192     0.137    9.286E-09    3.385E-10
     4.328     0.137    1.014E-08    3.624E-10
     4.465     0.137    1.052E-08    4.420E-10
     4.602     0.137    1.305E-08    5.230E-10
     4.738     0.137    1.521E-08    6.224E-10
     4.875     0.137    1.614E-08    6.835E-10
     5.011     0.137    1.879E-08    7.610E-10
     5.148     0.137    2.204E-08    7.479E-10
     5.285     0.137    2.497E-08    9.345E-10
     5.421     0.137    2.922E-08    1.145E-09
     5.558     0.137    3.320E-08    1.472E-09
     5.694     0.137    3.698E-08    1.469E-09
     5.831     0.137    4.237E-08    1.596E-09
     5.968     0.137    5.132E-08    2.288E-09
     6.104     0.137    6.162E-08    2.828E-09
     6.241     0.137    7.149E-08    3.170E-09
     6.377     0.137    7.775E-08    2.773E-09
     6.514     0.137    6.862E-08    2.798E-09
     6.651     0.137    7.372E-08    3.050E-09
     6.787     0.137    7.742E-08    3.303E-09
     6.924     0.137    8.877E-08    3.325E-09
     7.060     0.137    7.564E-08    3.222E-09
     7.197     0.137    7.469E-08    3.787E-09
     7.334     0.137    1.048E-07    7.848E-09
     7.470     0.137    8.683E-08    5.786E-09
     7.607     0.137    8.197E-08    4.345E-09
     7.743     0.137    7.551E-08    4.286E-09
     7.880     0.137    6.724E-08    5.302E-09
     8.017     0.137    8.789E-08    7.767E-09
     8.153     0.137    5.012E-08    7.755E-09
     8.290     0.137    7.728E-08    1.738E-08
     8.426     0.137    5.938E-08    2.960E-08
     8.563     0.137    5.933E-08    3.752E-08
