# f1_exp_094_243_OM.dat                                                         
#                                                                               
# Z = 94, A = 243                                                               
# No. of entries: 44                                                            
# Col 1: photon energy E in MeV                                                 
# Col 2: bin width dE in MeV                                                    
# Col 3: dipole strength f1 in MeV^-3                                           
# Col 4: uncertainty df1 in MeV^-3                                              
# Format: 2f10.3, 2e12.3                                                        
# Author: Phys. Rev. C 93, 014323 (2016)                                        
#    E         dE       f1           df1                                        
    -0.945     0.123    0.000E+00    0.000E+00
    -0.822     0.123    0.000E+00    0.000E+00
    -0.699     0.123    0.000E+00    0.000E+00
    -0.576     0.123    0.000E+00    0.000E+00
    -0.453     0.123    0.000E+00    0.000E+00
    -0.331     0.123    0.000E+00    0.000E+00
    -0.208     0.123    0.000E+00    0.000E+00
    -0.085     0.123    0.000E+00    0.000E+00
     0.038     0.123    0.000E+00    0.000E+00
     0.161     0.123    0.000E+00    0.000E+00
     0.284     0.123    0.000E+00    0.000E+00
     0.406     0.123    0.000E+00    0.000E+00
     0.529     0.123    0.000E+00    0.000E+00
     0.652     0.123    0.000E+00    0.000E+00
     0.775     0.123    0.000E+00    0.000E+00
     0.898     0.123    0.000E+00    0.000E+00
     1.021     0.123    0.221E-07    0.140E-08
     1.144     0.123    0.246E-07    0.113E-08
     1.266     0.123    0.225E-07    0.124E-08
     1.389     0.123    0.265E-07    0.116E-08
     1.512     0.123    0.269E-07    0.126E-08
     1.635     0.123    0.347E-07    0.134E-08
     1.758     0.123    0.429E-07    0.176E-08
     1.881     0.123    0.473E-07    0.190E-08
     2.004     0.123    0.485E-07    0.204E-08
     2.126     0.123    0.514E-07    0.241E-08
     2.249     0.123    0.508E-07    0.260E-08
     2.372     0.123    0.496E-07    0.282E-08
     2.495     0.123    0.530E-07    0.303E-08
     2.618     0.123    0.515E-07    0.357E-08
     2.741     0.123    0.599E-07    0.444E-08
     2.864     0.123    0.759E-07    0.552E-08
     2.986     0.123    0.640E-07    0.543E-08
     3.109     0.123    0.643E-07    0.558E-08
     3.232     0.123    0.733E-07    0.688E-08
     3.355     0.123    0.132E-06    0.126E-07
     3.478     0.123    0.126E-06    0.127E-07
     3.601     0.123    0.153E-06    0.169E-07
     3.724     0.123    0.145E-06    0.195E-07
     3.846     0.123    0.179E-06    0.237E-07
     3.969     0.123    0.194E-06    0.322E-07
     4.092     0.123    0.309E-06    0.533E-07
     4.215     0.123    0.613E-06    0.874E-07
     4.338     0.123    0.288E-06    0.149E-06
