# f1_exp_026_057_OM_3he_2008.dat                                                
#                                                                               
# Z = 26, A = 57                                                                
# No. of entries: 34                                                            
# Col 1: photon energy E in MeV                                                 
# Col 2: bin width dE in MeV                                                    
# Col 3: dipole strength f1 in MeV^-3                                           
# Col 4: uncertainty df1 in MeV^-3                                              
# Format: 2f10.3, 2e12.3                                                        
# Author: E. Algin et al., Phys. Rev. C 78, 054321 (2008)                       
#    E         dE       f1           df1                                        
     0.012     0.238    0.000E+00    0.000E+00
     0.250     0.238    0.000E+00    0.000E+00
     0.489     0.238    0.000E+00    0.000E+00
     0.727     0.238    0.000E+00    0.000E+00
     0.965     0.238    0.000E+00    0.000E+00
     1.204     0.238    0.203E-07    0.340E-08
     1.442     0.238    0.229E-07    0.260E-08
     1.680     0.238    0.158E-07    0.177E-08
     1.919     0.238    0.147E-07    0.137E-08
     2.157     0.238    0.129E-07    0.981E-09
     2.395     0.238    0.122E-07    0.993E-09
     2.634     0.238    0.114E-07    0.841E-09
     2.872     0.238    0.107E-07    0.681E-09
     3.110     0.238    0.118E-07    0.660E-09
     3.349     0.238    0.991E-08    0.722E-09
     3.587     0.238    0.101E-07    0.788E-09
     3.825     0.238    0.113E-07    0.824E-09
     4.064     0.238    0.112E-07    0.857E-09
     4.302     0.238    0.108E-07    0.844E-09
     4.540     0.238    0.990E-08    0.922E-09
     4.779     0.238    0.103E-07    0.126E-08
     5.017     0.238    0.126E-07    0.110E-08
     5.255     0.238    0.136E-07    0.144E-08
     5.494     0.238    0.144E-07    0.149E-08
     5.732     0.238    0.168E-07    0.195E-08
     5.970     0.238    0.184E-07    0.243E-08
     6.209     0.238    0.195E-07    0.262E-08
     6.447     0.238    0.196E-07    0.339E-08
     6.685     0.238    0.228E-07    0.331E-08
     6.924     0.238    0.243E-07    0.282E-08
     7.162     0.238    0.291E-07    0.406E-08
     7.400     0.238    0.288E-07    0.355E-08
     7.638     0.238    0.385E-07    0.301E-08
     7.877     0.238    0.321E-07    0.110E-07
