# f1_exp_057_140_OM_EB.dat                                                      
#                                                                               
# Z = 57, A = 140                                                               
# No. of entries: 29                                                            
# Col 1: photon energy E in MeV                                                 
# Col 2: bin width dE in MeV                                                    
# Col 3: dipole strength f1 in MeV^-3                                           
# Col 4: uncertainty df1 in MeV^-3                                              
# Format: 2f10.3, 2e12.3                                                        
# Author: B. V. Kheswa et al., Phys. Rev. C 95, 045805 (2017)                   
#    E         dE       f1           df1                                        
     1.059     0.126    0.103E-07    0.305E-09
     1.185     0.126    0.858E-08    0.254E-09
     1.310     0.126    0.839E-08    0.259E-09
     1.436     0.126    0.825E-08    0.280E-09
     1.561     0.126    0.833E-08    0.305E-09
     1.687     0.126    0.816E-08    0.307E-09
     1.812     0.126    0.768E-08    0.306E-09
     1.938     0.126    0.736E-08    0.307E-09
     2.063     0.126    0.759E-08    0.375E-09
     2.189     0.126    0.792E-08    0.411E-09
     2.314     0.126    0.796E-08    0.434E-09
     2.440     0.126    0.823E-08    0.439E-09
     2.565     0.126    0.943E-08    0.529E-09
     2.691     0.126    0.916E-08    0.511E-09
     2.816     0.126    0.861E-08    0.567E-09
     2.942     0.126    0.938E-08    0.594E-09
     3.067     0.126    0.969E-08    0.639E-09
     3.193     0.126    0.102E-07    0.828E-09
     3.318     0.126    0.102E-07    0.869E-09
     3.444     0.126    0.112E-07    0.941E-09
     3.569     0.126    0.125E-07    0.106E-08
     3.695     0.126    0.140E-07    0.131E-08
     3.820     0.126    0.152E-07    0.133E-08
     3.946     0.126    0.165E-07    0.156E-08
     4.071     0.126    0.191E-07    0.169E-08
     4.197     0.126    0.199E-07    0.201E-08
     4.322     0.126    0.238E-07    0.272E-08
     4.448     0.126    0.297E-07    0.329E-08
