# f1_exp_042_094_OM.dat                                                         
#                                                                               
# Z = 42, A = 94                                                                
# No. of entries: 26                                                            
# Col 1: photon energy E in MeV                                                 
# Col 2: bin width dE in MeV                                                    
# Col 3: dipole strength f1 in MeV^-3                                           
# Col 4: uncertainty df1 in MeV^-3                                              
# Format: 2f10.3, 2e12.3                                                        
# Author: M. Guttormsen et al., Phys. Rev. C 71, 044307 (2005)                  
#    E         dE       f1           df1                                        
     0.998     0.256    0.192E-07    0.636E-09
     1.254     0.256    0.650E-08    0.366E-09
     1.509     0.256    0.692E-08    0.298E-09
     1.764     0.256    0.474E-08    0.234E-09
     2.020     0.256    0.481E-08    0.223E-09
     2.275     0.256    0.505E-08    0.223E-09
     2.530     0.256    0.458E-08    0.192E-09
     2.785     0.256    0.385E-08    0.184E-09
     3.041     0.256    0.378E-08    0.194E-09
     3.296     0.256    0.356E-08    0.191E-09
     3.551     0.256    0.368E-08    0.187E-09
     3.807     0.256    0.359E-08    0.246E-09
     4.062     0.256    0.335E-08    0.253E-09
     4.317     0.256    0.307E-08    0.286E-09
     4.573     0.256    0.422E-08    0.381E-09
     4.828     0.256    0.432E-08    0.432E-09
     5.083     0.256    0.559E-08    0.541E-09
     5.339     0.256    0.615E-08    0.781E-09
     5.594     0.256    0.708E-08    0.892E-09
     5.849     0.256    0.670E-08    0.987E-09
     6.104     0.256    0.567E-08    0.119E-08
     6.360     0.256    0.813E-08    0.126E-08
     6.615     0.256    0.586E-08    0.157E-08
     6.870     0.256    0.123E-07    0.302E-08
     7.126     0.256    0.107E-07    0.432E-08
     7.381     0.256    0.164E-07    0.100E-07
