# f1_exp_073_181_OM_3He3He_rec.dat                                              
#                                                                               
# Z = 73, A = 181                                                               
# No. of entries: 43                                                            
# Col 1: photon energy E in MeV                                                 
# Col 2: bin width dE in MeV                                                    
# Col 3: dipole strength f1 in MeV^-3                                           
# Col 4: uncertainty df1 in MeV^-3                                              
# Format: 2f10.3, 2e12.3                                                        
# Author: K.L. Malatji (iThemba LABS/ Stellenbosch University)    #    E        
     1.695	    0.125    2.506E-08    2.161E-09                                  
     1.820     0.125    0.264E-07    0.235E-08
     1.945     0.125    0.264E-07    0.240E-08
     2.070     0.125    0.290E-07    0.247E-08
     2.195     0.125    0.299E-07    0.258E-08
     2.320     0.125    0.316E-07    0.260E-08
     2.445     0.125    0.332E-07    0.260E-08
     2.570     0.125    0.338E-07    0.317E-08
     2.695     0.125    0.387E-07    0.327E-08
     2.820     0.125    0.427E-07    0.334E-08
     2.945     0.125    0.450E-07    0.380E-08
     3.070     0.125    0.457E-07    0.415E-08
     3.195     0.125    0.470E-07    0.436E-08
     3.320     0.125    0.510E-07    0.568E-08
     3.445     0.125    0.582E-07    0.550E-08
     3.570     0.125    0.660E-07    0.630E-08
     3.695     0.125    0.725E-07    0.668E-08
     3.820     0.125    0.734E-07    0.855E-08
     3.945     0.125    0.781E-07    0.737E-08
     4.070     0.125    0.933E-07    0.112E-07
     4.195     0.125    0.921E-07    0.123E-07
     4.320     0.125    0.965E-07    0.127E-07
     4.445     0.125    0.995E-07    0.154E-07
     4.570     0.125    0.113E-06    0.162E-07
     4.695     0.125    0.137E-06    0.193E-07
     4.820     0.125    0.135E-06    0.217E-07
     4.945     0.125    0.141E-06    0.242E-07
     5.070     0.125    0.164E-06    0.283E-07
     5.195     0.125    0.170E-06    0.348E-07
     5.320     0.125    0.145E-06    0.376E-07
     5.445     0.125    0.126E-06    0.448E-07
     5.570     0.125    0.174E-06    0.490E-07
     5.695     0.125    0.129E-06    0.637E-07
     5.820     0.125    0.238E-06    0.640E-07
     5.945     0.125    0.343E-06    0.823E-07
     6.070     0.125    0.549E-06    0.102E-06
     6.195     0.125    0.373E-06    0.908E-07
     6.320     0.125    0.194E-06    0.131E-06
     6.445     0.125    0.489E-06    0.185E-06
     6.570     0.125    0.312E-06    0.246E-06
     6.695     0.125    0.591E-06    0.253E-06
     6.820     0.125    0.772E-06    0.301E-06
